machine_id,Coolant_level,Electrical_supply_voltage,Electrical_supply_current,Compressed_air_flow_rate,Compressed_air_pressure,Compressed_air_temperature,Through_spindle_coolant_pressure,Through_spindle_coolant_flow,Flood_coolant_flow,Coolant_temperature,Coolant_Acidity,Spindle_speed,Servo_motor_vibration,Servo_motor_torque,Coolant_dilution,Ballscrew_strain,Process_sound_monitoring,Spindle_vibration,Target_1
fea6a093-efaa-4362-863e-8e9ee6ff8aea,98,230.6,44.6,17.2,5.9,7.7,492.4,110.5,64,37,5.6,38770.6,4.3,99.8,31,12.7,49.7,12.9,0
5ba7b5d9-58c5-4ad7-99d8-c0a54825dbfa,76,240.5,25.1,19.3,8.9,32.8,105.3,95.9,344.7,54.7,6,3871.4,2.6,49.7,67.5,19.1,55.7,14.6,0
a8582ec9-309f-42ba-b24a-de82bd5a602b,109,221.5,35.6,21,9.3,23,972.3,11.7,434.7,27.7,7.1,7823.8,12.7,94.2,25.7,20.3,1.2,5.6,0
0532bd0a-a279-46cc-a4f6-6d60ca470b36,165,222.2,21,36,7.3,63.7,230,466.3,69.5,35.5,7,19585,6,26.9,31.4,17.3,51.9,6.2,0
e6df3d2d-9b6a-4b30-a342-69f3a61718b2,88,207.9,4.4,23.8,7.7,13,974.7,192.9,82.7,30.6,6.8,23306,2.2,13.2,28.5,10.9,57.1,14.8,0
b98f67e1-e612-4272-8ee8-df716e2df05b,170,247.5,33,28.8,3.8,46.3,91.2,283.6,349.6,57.1,8.6,5969.3,13.9,42.9,35.3,24.1,10.5,8,0
6296b009-ef79-45e7-8802-127731189f3d,197,215.5,49.7,18.9,1.7,25.4,271.7,183.4,209.4,37.2,6.8,14478.1,13.5,67.5,69,16.5,44.5,7.5,0
d99bf8ec-1262-4475-adfe-ec529d2e2f4b,117,218,36,43.1,8.1,36,519.9,343.3,71.5,31,7.4,25842.8,11.7,26.9,47.1,21.1,37.9,13.6,0
63f22caf-50be-4f70-be04-e0b21009972c,65,217,7.2,37.8,6.7,18.9,803,360.2,419.1,23.1,8.3,24991.5,14.8,58.9,95.4,19.8,79.5,9.9,0
aa54ece8-b2ad-4971-9887-7cbe7f4795fc,185,212.1,0.7,48.1,7.6,8.5,35,92.3,159.7,56.3,5.1,30717.9,14.3,11.3,55.8,19.6,59.4,7.3,0
4bf15329-77d9-4944-8f9f-1ab8b2f7432d,129,235,32.3,38.8,6.2,14.7,650.2,291.5,326.6,17.7,5,18938.6,6.8,34.6,92,17.2,77.8,13.2,0
3d02ea5c-38c4-41ad-892d-b7dc1327df12,141,224.6,37.5,21.6,9.8,33.2,804.8,486.5,242.6,5.4,6.3,12803.9,10.1,50.3,2.1,24.9,30,10.9,0
cf41f3b9-f580-4340-ac77-b66bed3f4715,166,236.6,3.5,11,2.2,41,912.7,250.2,197.6,48.8,8.3,1965.9,8.1,40,76.3,13.1,34.5,3.3,0
37a4d1b1-50ba-4eb4-a0e4-373ccd94d763,107,245.4,21.9,43,2.2,28.6,649.3,135.7,72.5,31.9,7,33698.6,14.2,42,91.2,10.7,7.3,13.1,0
41dd7028-67dd-4af0-9edf-472547bc81c9,69,230.5,55.6,27.3,2.7,20.1,164.4,274.7,321.7,25.5,8.5,9990.2,6.3,61,84.9,13.5,79.4,5.8,0
fadc5ee4-b600-4f41-be3d-843a6b04e970,115,214.4,57.9,41.4,7.6,57.1,973.1,298.9,453.9,18.5,8.6,20074.4,14.8,82.3,59.3,18.4,17.9,11,0
c89e5c8f-8b25-4359-b065-f012abd35c2c,181,234.9,31.2,40.9,6.1,35.5,288.7,168,265.2,9.9,8.6,35451.6,10.2,23.1,17.4,12,35.8,11.6,0
9b1ed8f3-ae4b-4de3-ad2d-728fd9d3a1df,70,245.4,9.3,45,9.6,67.8,799.7,244.2,410.3,38.2,8.8,35708.9,3.4,42.1,12.8,15.3,22.6,2.8,0
7a6cdfb7-8a3f-4928-ad8a-cfaa3bb6a597,100,201.8,48.7,47.6,3,41.2,366.7,17.7,26.7,55,6.7,4225.7,13.7,20.5,44.2,11.3,31.3,3.7,0
2f6e89dd-23fc-4179-b0e2-e517e019ba73,87,243.2,6.1,6.3,7.9,17.5,539.8,364.3,191.8,44.6,6,29206.6,3.4,91.7,19.4,15.5,64.6,1.8,0
eb6b465d-c948-424b-a8bc-4119824a000a,55,204.8,23.1,15.4,4,59.1,615.5,268.2,214,49.3,6,22753,8.2,86.1,94.9,19.4,52.5,6.7,0
50ab740c-3eba-495f-8a7f-39fc74a85e59,91,232.7,58.4,36.3,3.4,38.3,589.9,33.1,440.2,56.3,9,21392.8,9.5,88.1,15.2,19.7,47.4,14,0
7f131544-e868-47b7-8094-02ed758c6d93,67,227.8,13.3,24.6,7,72.9,954.1,103,18.6,32.8,7.6,9579.2,9.8,6.4,15.1,13.1,74,8.6,0
a59d167c-62d4-40b0-a0b2-7a8c27ea1ff4,183,229.6,42.1,22.9,3.7,8.7,473.9,182.7,158,58,8.8,35973.7,11.4,21.6,84,15.5,60.3,14.8,0
30df2393-e282-47aa-8fb4-9162d7974885,82,230.1,39.8,26.2,9.1,76.6,697.7,337.6,357.7,44.4,7.9,29671.9,9.3,32.5,3,11.4,35,12.5,0
018d35dc-e2e9-499c-a815-f960b1f95338,154,225.8,0.8,20.5,4,48.7,582.9,353.5,394.7,29.5,6.8,37880.6,4.6,36.6,88.8,23.8,53.2,2.7,0
b4b23432-f1c3-45ae-9b67-da2d1379d8d7,51,202.4,16,23.9,4.3,58.6,733.6,115.2,328,25.9,6.8,2824.3,9.5,94.3,77.6,12.7,58.1,3.8,0
9a6e15db-b670-4d9f-b793-4e9b468fde30,56,213.9,0.9,23.4,6.2,32,443.7,418.8,198.3,24.4,6.7,5995.7,4.8,78.2,36.2,22.4,16,11.6,0
c361155b-6d75-4246-b1f7-0430bc04d438,144,211.5,13,20,0.8,19.7,453.5,330.3,158.5,52.1,5.8,4064.7,13.9,54.3,91.8,22.5,17.3,2.1,0
29896249-8222-4c7c-b314-c3f51db74528,168,221.5,8.3,30.7,5.8,46.4,966.3,444,383.7,6.1,8.5,14083.4,5.3,81.5,86.9,16.6,71.4,3.5,0
61ecf7ce-c94b-4e73-bddc-127a490743a2,74,206.9,13.5,18.8,1.6,61.2,63.9,249.4,147.7,10.4,6.4,31827.7,9.4,23.4,27.3,10.8,38.1,14.8,0
ab7e35db-361d-454b-99b3-81158a6fa826,54,211.6,36.4,36.3,2.6,72.6,899.7,128.9,489.3,49.4,8,1257.2,2.9,56.3,78.7,22.1,74.3,5.6,0
6532693c-eb08-44c5-9f17-c206b09b097a,135,203.4,44.4,44.3,6.1,17,708.1,47.1,126.5,44.7,7.1,22445.7,5.9,76.9,88.1,20.2,23.4,12.2,0
885b47c1-655a-461e-89af-aa50339b85c8,57,221.9,5.7,44.2,3.4,70.4,65.9,256.6,438.8,32.6,7.5,34388.6,3.2,39.1,42.3,16.2,13.7,11.8,0
1dd16b55-a210-4344-a75f-3a7a272bea5c,167,233,40.5,8.3,0.5,63.9,76.9,65.9,474.1,44.9,8.6,12892.9,10.1,60.7,19.2,18.5,27.6,2.3,0
d3813af9-474a-43b7-927e-cce11568ec9e,182,224,25.9,28.2,9.7,35.8,955.2,110.8,96.9,52.7,5.4,11309.5,7.7,80.6,94.6,17.2,33.4,12.5,0
52bf6ee1-61dc-4553-82f4-20ea6986f039,64,214.9,13.8,41.3,4.8,22.9,970.9,66.4,290.4,44.8,8.8,15052.8,9.6,13.6,33.3,11.8,8.5,9.1,0
00b1e8dd-abbf-4a5b-aa49-c76d4c368a23,93,233.2,48.9,28.4,8.1,75.3,877.7,234.3,278.6,16.4,7.2,33179.9,5.1,38.5,65.8,20.5,54.2,5.2,0
16e429ba-7298-474b-adba-aea8f173aade,190,242.2,18.8,34.4,9.9,39.5,440.5,40.6,54.7,25.8,5.3,38521.2,8.2,61.2,42.3,14.3,13.3,13.9,0
228b5cc7-6e21-414b-9c1e-513da8be32b3,154,239.5,13.4,16.2,9.7,67.7,624.4,125,127.9,44.2,5.2,34849.8,1.7,84.3,43,22.6,46.4,14,0
aa2a1580-f650-4415-908b-d34c75532d97,171,213.5,22.4,5.8,1.3,31.3,385.3,52.4,403.1,18.2,8.9,14802.4,3.6,12.4,35.1,16.4,64.4,1.5,0
84f142da-6e03-482f-9c5f-1370c28e54c7,105,236.7,46.7,22.5,5.9,54.1,588.3,58.9,361,16,5.8,18535,10.9,38.5,35.9,18.7,72.3,1.3,0
e8295adb-f94f-46b5-bb8f-5761b8081ccc,97,240.8,43.3,13.3,1.9,67.2,245.1,394.9,278.9,53.2,7.9,20605.8,10.4,96.8,98.8,11.4,61,6.5,0
4c4ea868-1d48-497c-a04a-0464f5b17e92,187,234,2,12.9,8.8,28.5,271.2,98.1,159.3,57.7,8.1,31075.9,13.3,44.6,26.4,17.7,34,1.9,0
2b242c5c-349f-4c51-8452-a1e58b6b0560,75,249.4,0.7,46.3,5.5,19.4,927.4,105.9,388,26,6,5395.4,11.4,64,19.4,11.7,38.7,8.9,0
244d54da-0419-4eeb-82a3-4003cf8aa6ae,105,227,14.6,33.9,8.5,9.7,736.9,199.6,270.6,16.5,5.7,19365,12.5,78.9,49.3,16.2,51.6,3.8,0
de6f874d-30c1-4279-bff1-0ac0dfef6f91,51,249.3,16.9,39.3,1.5,31.7,811.7,298.9,252.3,45.9,7.7,1938.3,10,42.9,18.4,13.7,57,10.1,0
7fea9a66-e268-4e83-9d44-e36cd065d50a,61,218.2,49,19.8,5.4,20.5,597.3,329,34.1,39.5,5.5,33547.1,12.3,14.7,33.8,11.1,71.6,13.9,0
194c3e44-4a7e-4b98-ac21-4bcd4ecc495e,171,223.2,39,13.4,5,45,33.3,418.4,160.8,36,7.4,14631.5,6.5,10.5,63.1,16.7,21,4.1,0
f13d4a37-3e0f-4876-8e95-0a4f92ce1d76,75,248.9,23,23.8,6.4,52.5,155,251.2,0.4,35.1,8.1,700.5,9.6,71.9,1.3,11.3,71.5,13.6,0
d1c4a37e-fc97-46df-9f46-42cedf2794d5,122,235.5,49.7,12,0.8,66.3,285.7,213.1,120.6,47.6,5.7,11223.1,12.5,41.7,25.5,22.5,21.7,7.2,0
5e6f48da-4d1a-4ec2-9292-d8b6dea36aa7,110,230.9,47.8,45.5,5.3,52.5,133.7,286.4,257.6,9.3,8.4,12537.9,2.1,31.1,24.6,13.1,36.2,13.4,0
ccdea598-6eab-4435-a8d4-9de9af85c814,183,206.5,10.4,10.4,8.3,6.6,830.2,266.7,37.4,19.5,6.3,23418.6,5.5,30.9,64.6,15.1,60.8,8.9,0
6c018376-65f7-4f92-91da-26b0d8f6544c,171,210.5,9.2,31.2,7.7,66.5,622.2,77.6,461.9,33,8.7,24878.2,4.2,50.8,76.8,18.9,64,8.5,0
e652f3cc-796c-4cd2-b808-6a54650fae31,60,216,23.8,42.3,4.6,28.9,771.5,61.9,72.5,59.7,8.7,21862.7,13.6,69.6,70.9,16.2,34.1,7.5,0
8b6c0370-0c8b-4528-b623-64344c0eeff3,177,211,14.3,29.3,5.5,63.5,112.1,214.4,27.5,30,5.2,11808.7,8.3,31.9,55.6,23.8,71.9,4.4,0
965ea005-11f7-4a63-9de5-142fdac4c68b,73,235,44.2,12.9,2.8,71.1,527.9,396.5,76.2,42.7,8.2,8392.3,2.4,98.5,71.6,21.9,32.4,1.2,0
50500deb-b160-411a-90d3-2a92fbdb594a,141,200.5,56.6,20.5,4,71.7,432.7,128,104,5.5,6.3,7630.7,10.9,57.2,58,20.4,79.6,3.3,0
9a0dbdf9-7759-49d6-b68a-99c98211d297,171,203,23.5,45,2.6,66.1,264.2,344.9,370,18.5,5.1,134.9,12.7,99.8,60.4,20.4,50.2,12.2,0
d8c8a4db-8176-49d3-8453-f3dfeebd1b0d,186,245.4,3.7,8.7,8.2,25.5,469.2,290.3,318,39.5,7.2,20193.1,12.2,59.5,5.8,20.9,47.6,10,0
18530305-7d7d-4910-8d60-d4adb5c6754d,59,211.3,39.4,47.3,7.5,66.2,903.9,160,125.7,25.7,6.1,17470.6,2.7,52.7,1.6,19.1,45.9,6,0
7e00e0f8-0312-452c-9c29-33657094a2fe,101,204.6,10.2,32.3,5.2,36.7,487.5,158,334.6,45,5.3,34086.3,5.5,86.3,1.1,11,23,13.2,0
06c196ec-0a30-46dc-8a54-6d1801b8e8f5,155,203.8,54.9,36.4,3.5,11.8,90,41.8,389.4,42.1,6.6,31891.8,4.5,74.2,15.1,22.4,77.6,3.3,0
59f599c2-dc87-4ca0-8702-293f1b8e9e92,178,200.9,13.9,36.4,6.6,46.8,294,460.6,41.6,34.5,5,9296,8.7,71.1,29.8,23.8,54.5,4.7,0
331acc3d-9ea1-4d56-99be-632d2ffe334c,122,240.7,11.8,42.4,6,30.3,35.1,388.3,113.3,18.9,6.1,19520,3,95.6,65.8,13.3,61.5,13.3,0
8b2616de-cd1d-45f6-a520-cc271f23fe42,76,209.7,28.8,47.5,5.2,58.2,745.4,217.9,111,48.3,8.6,24292.5,6,69.3,3,19.7,49,5.7,0
454d947b-ec26-42f7-84e3-0df9615046e0,185,243.9,31.3,30.9,8.6,55.1,49.8,336.5,355.2,50.5,7.3,22071.1,14.6,61.9,19.6,15,66.4,14.2,0
5313fef8-a878-45d2-b46b-114db6fb0248,146,231.8,14.5,47.9,7.5,24,726.4,187,128.7,37.2,5.8,14722.6,5.9,76.1,81.4,17.5,75.8,3.8,0
b145744f-7e4c-45e7-85f5-bd3e95e80759,87,216.7,47.2,6.2,6.3,24.1,120.2,313.4,270.4,23.8,8.9,3757.7,9.5,19.3,28.9,19.5,47.7,10.7,0
f2b2b8e5-4fe7-4a99-b511-d11a3628cb54,195,210.8,3.8,25.2,7.5,13.2,21.1,33.3,203.7,45.2,5.2,6662.1,6,43.4,31.2,21.3,75.1,13.9,0
f32aa0e8-280a-43c5-afe6-99edb3c1fbf7,73,241.4,14.2,34.6,9.1,50.1,572.5,480.9,64.1,51.9,8.5,5387,14.5,91.3,83.8,22.3,47.2,1.5,0
0e5ae3de-f790-43c2-8c88-65a4d66a9d23,135,230.6,3.2,5.9,4.2,33.3,461.7,399.7,276.3,48.9,8.8,8468.5,2.9,35.2,49,10.4,76.4,6.6,0
7707e28e-1362-4ed0-8580-55fd61331186,95,226,39.1,37.2,6.8,39,497.4,123,125,54.9,8.7,13553.9,11.5,43.3,27.4,10.7,57.6,13.3,0
4ef27799-4c2d-4286-9b59-533bdb0fdd8f,143,203.1,37.9,24.1,8.6,77.1,590.1,256.8,243.3,11.7,6.8,33351.1,2.4,21.7,39.4,11.4,42.7,7.9,0
03c8f7c8-97dd-4c4f-a4f8-479628934ab8,78,207.5,13.8,28.6,5,62.7,520.2,401.6,439.1,59.8,5.2,16150.3,5.3,62.4,37.3,12.4,55.9,6.6,0
0b39f71e-2225-4911-962f-23ccfcb04186,123,208.7,44.7,5.6,7.9,19.8,947.1,223.7,195.8,9.8,5.8,32638.8,5.7,52.9,35.4,19.7,73,8.5,0
859ca337-b22b-4019-824f-60562b892b9f,65,229.2,13.2,25.6,4.4,75.1,425.8,237.7,109.3,40.5,5.7,32488.9,9.3,63.8,37.7,20.5,7,3.8,0
ecefe3b1-8d54-4275-9060-c6381c211f6d,86,204,31,30.6,6.6,28.6,211.9,64.9,434.8,39.3,6.8,35687.7,9,27.1,99.9,15.6,6.5,13.7,0
44c03b47-0d71-4499-861a-ac33d0b6438a,86,219.8,1.3,44.9,10,71.1,146.4,43.4,189.5,17.3,6.5,30857.6,13.1,81.5,69.8,14.2,46.4,9.4,0
137c7302-4fb6-4d02-b49b-3e9d8f9506bf,87,208.2,32.5,12.1,4.8,22.9,229.6,244.4,319.2,51.8,7.4,24245.6,3.8,53.6,45.7,17.7,26.9,7.6,0
0f499c86-beb9-4a3d-bc25-d68f7d062d1f,53,206.3,14.8,30.8,6.2,37.4,926,209.5,15,55.2,7.9,33278.7,1.4,37.1,89.8,24.8,9.5,7.3,0
474e28dc-a0c8-46d1-802e-556e577ffffb,197,245,51.1,8.2,2.8,69.1,755,328.4,147.9,18.4,5.8,3130.8,2.9,52.9,86.8,21.3,48.9,11.1,0
dc591083-a254-4e17-a00b-1f1c0aab4955,97,241.7,9.6,20.9,3.8,12.8,167,391.1,407.2,22,6.7,192.5,6.2,98.6,90.3,19.8,59.5,3.8,0
9f5687cf-5778-4bb3-9f67-3dbb64814a51,67,232.4,10,41.4,6.8,63.7,475.3,178.5,480.8,5.4,6.6,679.2,6.3,20,22.8,14.2,32.8,1.9,0
52f96067-8d85-4da0-a392-0dafaa6c94a1,117,247.7,57,17.2,2.4,32.4,98.7,21.5,435.6,42.1,6.2,20205.3,12.8,51.7,71,13.3,31.4,4,0
77d8d4e4-3c17-4fff-a898-a9a0a3ef0efb,68,239.2,52.5,45,3.1,67.9,455.4,190.3,38.1,5.3,6.4,28837,3.7,19.3,50.4,19.9,67,9.7,0
50ed509d-6186-46fb-a3d5-3ab95727198e,61,215,49.4,15,6.9,59.1,13,234.9,72.2,7.4,6.2,12391.1,4.4,94,9.6,10.6,57.1,9.7,0
e6986170-79b1-4c4e-b6e2-432665bdebbf,182,211.4,59.5,47.6,1.2,15.1,969.4,190,26.3,39.4,6.9,17442.9,12.6,91.8,61.4,15.4,34.5,5.8,0
86a5b065-eceb-4491-82f8-a920a7c139cb,136,233.6,10.4,32.1,1.7,40.9,226.8,93.5,391,56.1,5.5,37783,9.5,39.9,79.3,18.9,37.5,5.6,0
2e1f1e8b-9fd4-4743-bcde-afbb5cf7b6ad,56,205.5,60,13,8.7,36.9,201.8,453.8,279.6,53.8,6.2,27886.1,13.4,92.9,20.3,24.2,10.7,13.8,0
e8a27f4c-b133-4939-8135-f5828ef85aee,84,200.1,11.9,17.1,9.5,48.5,165.9,426.7,465.6,31.4,6.5,32502.2,6.2,86.4,50.2,20.6,22.8,10.7,0
644ab7c7-3775-46c8-9b48-811c57665d30,99,228.2,37.2,6.7,1.7,18.5,73.1,327.4,84,57.5,6.8,28219.2,14.6,30.1,46.9,22.9,5.3,6,0
63ba42bf-0f83-44a7-9f47-00bc0602e2b4,150,222.9,16.4,17.9,1.3,23.2,406.6,167.6,251.3,38.6,7.7,9801.2,13.2,48.4,45.8,18.7,8.2,10,0
cfe29dca-bbaf-471a-b780-8fe64c8efe69,138,207.5,49.4,36.7,9.8,9.5,663.1,171.7,190.3,7.7,6.2,33168.3,14.7,54.9,25.1,12.3,32.8,8.2,0
4f4f08c2-df40-4cde-acc0-426d9f5d3207,98,247.9,11.9,26.3,6.9,49.2,730.7,440,350.5,32.1,7.4,8539.9,14.5,10,99.7,24.4,31.9,10.5,0
a6d3b50d-e710-4541-9776-bb2999065f85,149,231.9,3.9,20.3,6.4,29,433.7,157.8,455.5,33.9,6.6,26727.6,10.3,82.4,8.5,22.5,37.3,13.2,0
30cb0ecc-9f7e-4f6e-b9ec-913d1913caaa,124,232.9,57.1,35.2,7.7,63,103.5,81.7,319.8,19.2,7.8,35113.6,6.3,25.4,67.9,19.9,67.2,8.5,0
bce6743d-1677-4a04-a64f-25bd63113c01,199,201,19.6,43.1,6.9,7.5,351.7,31.2,201.2,17.8,6.6,28841.4,1.1,57.7,51,17.2,57.3,6.1,0
01272aff-be7c-489c-86ef-d289099c22f9,179,243.2,16.4,22.6,1.1,44.6,320.6,4.1,322.6,7.7,8.6,24803.2,2.2,83.9,44.5,21,60,8.8,0
da603162-c90d-49d0-977c-76dbf132d14f,163,207.2,20,11.9,5.9,74.8,899.1,396.1,74.1,32.3,8,1261.8,3.1,53.9,77.5,15.3,7.2,14.5,0
7764e6b0-3902-4e45-a8d9-e7f0963a9136,64,237.1,57.5,38.8,3,35.1,185.6,457.1,473.6,22,6.1,19624.8,11.3,84,30.3,20,24.3,10.4,0
86ce05c7-7bb1-4430-a27f-b9a8cef5781c,95,228.1,3.4,26.7,4,66.2,325.3,474.2,445.8,42,8.3,10799.7,13.5,99.3,0.5,22.4,17.8,6.6,0
cb9bfdde-9b58-443b-bf90-1ccf1bcf9b1f,122,218.5,58.6,39.9,4.3,53.8,834.6,116.6,179.5,20,6.1,10309.5,10.7,24.8,40.8,11.8,7,8.2,0
aca945d7-6e6a-460e-9f39-28db30ed16b1,199,240.1,35,22.3,3.5,43.7,169,310.7,471.2,40.7,7.6,13591,10.3,94.9,57.8,19.7,13.5,2.4,0
c161426a-5ebc-4c0b-866f-eb30f52b611f,127,247.7,34.3,25.8,0.6,22.8,587.6,478.8,436.2,10.7,5.4,37700,13.9,62,3.8,17.6,20,11.7,0
42444241-989a-4170-9de6-37f2a98b53a6,143,240.6,6.4,9.3,7.7,11.6,846.2,379.5,58.4,7.4,6.2,4831.6,12.2,28.6,45.1,21.6,52.8,10.7,0
f472e41f-6029-47c5-89c0-3d6f165e8677,124,201.7,8.6,43.5,9.5,15.5,907.2,441.6,286.2,42.6,6,15469,11.8,5.9,28.9,12.3,44.5,2.9,0
3332e7a6-07bf-468a-be26-06cefdaf9ae3,72,249.6,13.1,18.7,2.9,68.1,506.1,250.5,200,15.3,8.8,27999,2.2,40.6,64.7,18.1,72.8,9.8,0
d931528f-74ad-4ca2-9ea8-bd05839189cf,164,208.9,39.1,22.8,5.9,14.1,395.4,70.5,65.8,25.4,5.6,14945.6,4.2,41.2,76.7,15.3,7.5,12.4,0
1c8f3497-f5c9-40ac-a491-beea9e08b2a0,177,209.9,18.5,49.7,5.3,42.7,76.2,305.3,71.9,15.4,8,34967.8,14.8,74.3,13.6,22.4,24.8,11.1,0
df7831cb-9495-4c26-bb39-7d2bcd2a8668,142,211.5,40.9,16.4,3.8,60.1,709,374.2,304.7,31.2,8.8,27166.6,1.6,82.9,32.9,23.8,20.2,14.4,0
eb1bb316-9756-4e4c-9122-9d991fb9f665,168,246.2,52.2,9.3,1.6,56.4,569,180,342.1,38.8,7.1,27485.7,4.5,43.4,25.4,10.6,32.5,1.6,0
a70bffba-b688-452c-aea9-b4b0f5d93758,183,242.1,43.7,33.8,5.1,20.2,79.5,190.6,152.7,46.1,7.7,30061.6,6.3,8.8,37.6,10.9,30.8,12.3,0
bffaa289-3ff4-4c0b-9321-2181661e2c61,96,230.2,49,16,1.2,64,620.5,393.3,316.5,49,5.8,25655,2.8,81,17.9,16.4,5.4,10.7,0
798e76e9-df47-4067-b555-454f064885c2,115,236.3,43.8,43.9,5.9,45.4,432.5,410.6,9.9,51.8,5.8,12182.1,5,11,28.7,19.4,8.9,10.4,0
93a3c3e1-98b2-4b6a-bda5-c39368136ac4,107,223,54.2,27.8,8.5,41.6,602.2,209.8,286.3,42.8,5.7,11632.5,3.9,50.9,42.3,18.6,34.6,1.4,0
4c84e2a0-a285-4bc5-9861-a2768e9ee906,77,211.4,25,45.2,6.3,28.3,695.8,421.2,227.8,8.5,6.8,5149.8,1.5,37.9,86.6,22.1,69.6,6.2,0
a30f0350-c772-4871-8a24-07a48dd00d7a,133,240.8,35.5,38.7,2.5,28,441.4,488,23.8,41,5.9,6647.3,5.8,83.9,39.5,21.7,50.7,2.6,0
a7fa5f69-8e1b-4b9c-87dd-1734dd96b830,147,223.5,9.8,39.9,2.2,78,858.7,316.5,241.1,27.7,8.2,31988.1,12.8,86.6,39.6,19.3,27.6,11.8,0
00bc0f34-65a2-4701-8548-057c548909e3,177,229.2,57.7,15.7,5.8,11.8,250.7,127.4,271.9,46.3,7.4,24341.5,9.1,50.9,13.9,22.1,66.5,4.3,0
57ef14c3-f2df-46bd-b329-0911c2b28fb6,103,249.4,14.2,31.7,3.4,25.1,400,132.6,179.2,44.7,5.8,9134.9,15,9.5,93.4,18.1,79.2,4.1,0
35f76504-a871-487c-96ab-2a95bc6227ae,192,224.5,47,37.4,9.6,29.5,778.5,22.5,399.6,41.3,5.1,28566.4,6.5,1.7,10.6,24.1,66.5,10.6,0
9476093f-931c-482f-9aa3-649ead817739,188,235.4,47.4,43.1,3.8,56.8,665.3,421.9,103.2,30.6,6.5,12823.7,3.5,76.5,89.2,13.5,29,14.2,0
0c6e88e8-7961-49b0-ab1e-05213888185d,158,242.2,9.8,9.3,9.1,18.1,270.1,106.6,294.6,16.5,7.9,16073.3,5.8,6.6,45.3,12.4,3.6,14.9,0
e5252e5f-38b8-42f6-b67f-3a4d80862615,175,221.5,0.5,27.1,2.5,7.9,722.5,453.3,333.6,21.4,6.8,37509.6,5.5,87,14.1,21.2,8.4,11.7,0
1721c058-e022-4975-87e8-a377e282defa,176,221.7,39.6,47.5,5,12.4,810.9,324.7,106.9,40.8,7.5,9834.6,12.8,23,94.7,22.6,73.2,2.6,0
3c4b0b3e-b4c1-4306-af71-8ec70c689610,82,200.4,10.6,23.7,1,43.2,634.6,257.5,399.6,48.9,9,536.2,11.3,1.1,72.6,13.8,75.2,2.5,0
3376d149-c896-4158-a686-edfc93c9029a,76,203.6,29.8,44,2,39.7,149.5,201.4,248.3,10.7,6.7,59.7,10.6,92.7,99.3,18.9,50.3,4.7,0
07815f52-0eb6-4048-b316-1a395d36fa6c,101,241.5,58.4,20.3,8.4,45.6,93.3,192.9,425.7,57.7,5.4,9508.5,12.4,83.4,57.5,13.6,13.9,4,0
3aaf102e-3679-43d8-b81d-bae37e282295,52,230.9,12.6,27.2,1.2,7,978.7,302.6,108.3,40,8.5,35239.7,14.1,37,32.5,21.8,24.7,14.3,0
319ef6a4-3e18-4cea-805a-fd4b592091d5,169,202.3,43.6,45.9,1.1,54.8,670.1,91.1,360,19.7,5.2,5862.3,1.1,71.8,27.3,15.5,49.4,13.6,0
e7358157-c78a-488b-bf4b-493da0cb44c8,85,203.8,17.1,29,9.4,26.6,382.6,190.4,379.6,46.8,7.9,29179.5,9,3.8,64.5,15.4,13.3,11.4,0
b4680a49-8f4b-4061-9f83-ea69e6fd0d8a,191,203.1,19.6,27.4,9.9,30.7,459.7,485.9,146.8,27.7,5.3,13255.8,6.9,9.8,32.3,16.3,29.3,5.1,0
25df3afb-e453-41e3-99c4-a8eb1aa11e2b,83,215,58.6,38.5,4.2,11,742.7,437.5,232.3,34.7,7.6,36988.9,6.5,82.7,17.9,16.3,29,13.9,0
8f849b3c-b316-4a91-ae19-e7f1e8a23c86,52,242.5,16.9,10.2,1.7,25.8,714.8,326.4,193.1,50.3,7,26055.9,5.1,4.8,16.9,15.5,6.6,2.4,0
f1e97cc2-8dd3-43e2-8e0d-db93ee980e93,55,202.2,37.9,47.4,3.8,26.6,558.1,66,322.7,39.1,6,17142.6,9.2,91,45.3,15.3,45.6,4.3,0
2dc534c2-156c-49b3-8811-17c977715c7a,73,235.9,53.9,29.9,2.5,7.5,948.3,333.1,303.4,8.2,5.6,26231.3,5,48.3,64.6,15.9,37.6,6,0
894fc913-4e69-497e-b6c9-6a7829c234a0,156,202,53,27.2,3.1,30.5,972.7,269.3,13.4,22.2,7.3,27011.2,8.9,45.5,39.1,23.2,47.4,5.2,0
6bc74388-db1d-4ba4-afca-ef5f4246c270,133,237.6,14.9,7,6.4,46.2,139.2,137,366.8,12.4,7.5,31152.9,14.4,62.4,86.3,22.6,36.8,2.6,0
d551e511-1d53-4504-8038-4c726dec8d77,107,205.7,56.7,38.5,3.7,16.9,199.1,221.6,48.5,37.9,8.4,22672.5,7.4,27.5,54.5,23.3,22.5,4,0
cb41db8a-15b6-4213-b682-22eda7c7a4f7,199,233.3,32.7,13.6,4.2,14.6,902.7,249.6,381.5,17.4,9,12174.2,2.2,42.2,15.6,14.7,40.7,12.1,0
36e8aa94-6e1e-4fe5-9f7c-2cdff4d5ce90,50,221.3,33.3,32.4,1,33.4,55.5,481.3,499.9,50.2,6.3,10342.3,9.3,72.7,21.3,23.9,72.9,6.8,0
